id_cliente,nombre_tienda,subcategoria,monto,metodo_pago,esencial,categoria_principal
USR_498,AySA,servicios_basicos,49735.56,tarjeta_credito,TRUE,Hogar
USR_275,Autopistas del Sol,peajes,49017.98,efectivo,TRUE,Transporte
USR_175,Chino El Sol,supermercado,84455.67,tarjeta_debito,TRUE,Alimentacion
USR_252,Carga SUBE,transporte_publico,108222.78,transferencia,TRUE,Transporte
USR_311,ARBA,impuestos,44778.25,transferencia,TRUE,Finanzas
USR_240,Montagne,hobbies_y_deportes,93803.8,tarjeta_credito,FALSE,Entretenimiento
USR_189,Netflix,suscripciones_digitales,10606.24,tarjeta_credito,FALSE,Entretenimiento
USR_116,Farmacity,farmacia,38763.57,saldo_billetera,TRUE,Salud
USR_391,Adidas,indumentaria,32990.09,tarjeta_debito,FALSE,Entretenimiento
USR_482,Antares,restaurante,76414.06,saldo_billetera,FALSE,Alimentacion
USR_170,PedidosYa,delivery,48677.39,efectivo,FALSE,Alimentacion
USR_467,ARBA,impuestos,16894.61,tarjeta_debito,TRUE,Finanzas
USR_292,Swiss Medical,cobertura_medica,57369.85,tarjeta_credito,TRUE,Salud
USR_266,Polleria,carniceria_y_granja,101926.56,tarjeta_debito,TRUE,Alimentacion
USR_142,AFIP,impuestos,78207.36,efectivo,TRUE,Finanzas
USR_466,Amex,pago_tarjetas,11136.65,tarjeta_credito,TRUE,Finanzas
USR_440,Trenes Argentinos,transporte_publico,112030.65,tarjeta_debito,TRUE,Transporte
USR_160,HBO Max,suscripciones_digitales,4508.03,saldo_billetera,FALSE,Entretenimiento
USR_078,Shell,combustible,16914.44,transferencia,TRUE,Transporte
USR_474,Metrogas,servicios_basicos,29925.38,transferencia,TRUE,Hogar
USR_156,Carga SUBE,transporte_publico,4774.81,saldo_billetera,TRUE,Transporte
USR_352,Laboratorio,atencion_medica,116733.36,transferencia,TRUE,Salud
USR_336,Easy,mantenimiento_y_muebles,75793.96,tarjeta_debito,FALSE,Hogar
USR_361,Farmacity,farmacia,62148.72,saldo_billetera,TRUE,Salud
USR_346,Polleria,carniceria_y_granja,8453.46,tarjeta_credito,TRUE,Alimentacion
USR_470,Centro Medico,atencion_medica,116633.68,tarjeta_debito,TRUE,Salud
USR_169,Rappi,delivery,80742.61,transferencia,FALSE,Alimentacion
USR_486,Sodimac,mantenimiento_y_muebles,78198.01,tarjeta_credito,FALSE,Hogar
USR_032,Farmacity,farmacia,105417.37,tarjeta_debito,TRUE,Salud
USR_204,Movistar,servicios_basicos,78296.95,efectivo,TRUE,Hogar
USR_138,Centro Medico,atencion_medica,2635.93,saldo_billetera,TRUE,Salud
USR_141,Jumbo,supermercado,27707.06,efectivo,TRUE,Alimentacion
USR_219,ARBA,impuestos,118150.94,tarjeta_debito,TRUE,Finanzas
USR_192,Granja San Jose,carniceria_y_granja,94247.09,tarjeta_credito,TRUE,Alimentacion
USR_417,Nike,indumentaria,8372.51,efectivo,FALSE,Entretenimiento
USR_046,Administracion Lopez,alquiler_y_expensas,4259.24,tarjeta_debito,TRUE,Hogar
USR_062,Inmobiliaria Sur,alquiler_y_expensas,109149.63,efectivo,TRUE,Hogar
USR_402,Transferencia a Juan,transferencias,10748.08,tarjeta_debito,FALSE,Finanzas
USR_384,Administracion Lopez,alquiler_y_expensas,22494.79,saldo_billetera,TRUE,Hogar
USR_085,AySA,servicios_basicos,112498.75,efectivo,TRUE,Hogar
USR_338,OSDE,cobertura_medica,108529.77,tarjeta_credito,TRUE,Salud
USR_227,Farmacia Dr Ahorro,farmacia,97056.52,transferencia,TRUE,Salud
USR_044,Farmacity,farmacia,2788.7,saldo_billetera,TRUE,Salud
USR_315,Easy,mantenimiento_y_muebles,23773.82,tarjeta_debito,FALSE,Hogar
USR_203,AUSA Peajes,peajes,2073.26,transferencia,TRUE,Transporte
USR_363,Puma,combustible,47054.94,transferencia,TRUE,Transporte
USR_414,OSDE,cobertura_medica,94906.38,tarjeta_credito,TRUE,Salud
USR_381,Neumaticos,mantenimiento_vehicular,75157.05,transferencia,TRUE,Transporte
USR_266,Granja San Jose,carniceria_y_granja,64632.32,tarjeta_debito,TRUE,Alimentacion
USR_189,Ferreteria El Clavo,mantenimiento_y_muebles,88956.7,tarjeta_debito,FALSE,Hogar
USR_175,Antares,restaurante,2418.1,tarjeta_credito,FALSE,Alimentacion
USR_305,Polleria,carniceria_y_granja,51516.7,saldo_billetera,TRUE,Alimentacion
USR_156,Transferencia a Juan,transferencias,93431.65,saldo_billetera,FALSE,Finanzas
USR_266,Centro de Estetica,cuidado_personal,6371.91,tarjeta_debito,FALSE,Entretenimiento
USR_488,Vantage,farmacia,16137.85,tarjeta_credito,TRUE,Salud
USR_306,Netflix,suscripciones_digitales,65048.65,saldo_billetera,FALSE,Entretenimiento
USR_111,YPF,combustible,112126.68,transferencia,TRUE,Transporte
USR_076,Jumbo,supermercado,88098.74,tarjeta_debito,TRUE,Alimentacion
USR_043,Antares,restaurante,62906.93,tarjeta_debito,FALSE,Alimentacion
USR_212,Centro Medico,atencion_medica,8568.06,tarjeta_credito,TRUE,Salud
USR_142,OSDE,cobertura_medica,83845.21,tarjeta_credito,TRUE,Salud
USR_340,Spotify,suscripciones_digitales,11442.35,saldo_billetera,FALSE,Entretenimiento
USR_378,Telepase,peajes,104967.71,transferencia,TRUE,Transporte
USR_442,AGIP,impuestos,56162.89,tarjeta_credito,TRUE,Finanzas
USR_227,Transferencia a Juan,transferencias,1711.25,saldo_billetera,FALSE,Finanzas
USR_282,Carrefour,supermercado,49315.01,tarjeta_debito,TRUE,Alimentacion
USR_339,Neumaticos,mantenimiento_vehicular,74334.99,tarjeta_debito,TRUE,Transporte
USR_266,Centro Medico,atencion_medica,54024.6,tarjeta_credito,TRUE,Salud
USR_312,Burger King,restaurante,49541.78,saldo_billetera,FALSE,Alimentacion
USR_440,Visa Pago Tarjeta,pago_tarjetas,7109.74,tarjeta_debito,TRUE,Finanzas
USR_416,OSDE,cobertura_medica,34954.82,tarjeta_debito,TRUE,Salud
USR_180,Transferencia a Juan,transferencias,24489.29,tarjeta_debito,FALSE,Finanzas
USR_492,Metrovias,transporte_publico,86345.32,saldo_billetera,TRUE,Transporte
USR_069,Steam Games,hobbies_y_deportes,57471.26,transferencia,FALSE,Entretenimiento
USR_069,Carrefour,supermercado,76192,saldo_billetera,TRUE,Alimentacion
USR_257,Administracion Lopez,alquiler_y_expensas,69202.73,efectivo,TRUE,Hogar
USR_152,Galeno,cobertura_medica,91264.22,tarjeta_debito,TRUE,Salud
USR_117,Chino El Sol,supermercado,94780.65,tarjeta_debito,TRUE,Alimentacion
USR_442,Dia%,supermercado,98709.51,efectivo,TRUE,Alimentacion
USR_016,Amazon Prime,suscripciones_digitales,75885.68,tarjeta_credito,FALSE,Entretenimiento
USR_086,AUSA Peajes,peajes,58247.97,tarjeta_debito,TRUE,Transporte
USR_443,MercadoPago Transferencia,transferencias,9279.36,tarjeta_credito,FALSE,Finanzas
USR_207,Axion,combustible,80074.68,saldo_billetera,TRUE,Transporte
USR_259,Coto,supermercado,28649.85,transferencia,TRUE,Alimentacion
USR_429,Sodimac,mantenimiento_y_muebles,75658.83,transferencia,FALSE,Hogar
USR_114,Peluqueria Estilos,cuidado_personal,87679.37,transferencia,FALSE,Entretenimiento
USR_410,Barberia,cuidado_personal,101494.63,tarjeta_debito,FALSE,Entretenimiento
USR_280,Amazon Prime,suscripciones_digitales,31453.82,efectivo,FALSE,Entretenimiento
USR_155,Consorcio Edificio,alquiler_y_expensas,35864.82,efectivo,TRUE,Hogar
USR_234,Telepase,peajes,111048.02,tarjeta_credito,TRUE,Transporte
USR_436,Hospital Italiano,atencion_medica,94842.61,efectivo,TRUE,Salud
USR_131,Vantage,farmacia,32984.49,tarjeta_debito,TRUE,Salud
USR_499,Antares,restaurante,40640.36,efectivo,FALSE,Alimentacion
USR_211,Neumaticos,mantenimiento_vehicular,1134.25,tarjeta_debito,TRUE,Transporte
USR_065,Pizzeria La Continental,restaurante,57344.35,saldo_billetera,FALSE,Alimentacion
USR_076,AGIP,impuestos,60937.78,tarjeta_debito,TRUE,Finanzas
USR_143,Vivero Las Plantas,mantenimiento_y_muebles,101861.6,tarjeta_credito,FALSE,Hogar
USR_032,Mastercard,pago_tarjetas,86302.58,tarjeta_credito,TRUE,Finanzas
USR_461,Centro Medico,atencion_medica,67903.64,transferencia,TRUE,Salud
USR_460,Edenor,servicios_basicos,11370.49,efectivo,TRUE,Hogar
USR_036,Granja San Jose,carniceria_y_granja,55549.54,tarjeta_credito,TRUE,Alimentacion
USR_413,Granja San Jose,carniceria_y_granja,33294.16,tarjeta_credito,TRUE,Alimentacion
USR_184,Centro Medico,atencion_medica,12298.79,saldo_billetera,TRUE,Salud
USR_262,Antares,restaurante,113226.26,tarjeta_credito,FALSE,Alimentacion
USR_305,OSDE,cobertura_medica,90342.87,saldo_billetera,TRUE,Salud
USR_262,Hospital Italiano,atencion_medica,60357.55,tarjeta_debito,TRUE,Salud
USR_405,PedidosYa,delivery,48349.65,tarjeta_credito,FALSE,Alimentacion
USR_307,Netflix,suscripciones_digitales,51716.58,tarjeta_credito,FALSE,Entretenimiento
USR_281,Administracion Lopez,alquiler_y_expensas,88850.33,efectivo,TRUE,Hogar
USR_202,Centro de Estetica,cuidado_personal,103146.79,transferencia,FALSE,Entretenimiento
USR_461,Galeno,cobertura_medica,80669.75,tarjeta_credito,TRUE,Salud
USR_188,Personal Flow,servicios_basicos,26338.85,saldo_billetera,TRUE,Hogar
USR_477,Centro Medico,atencion_medica,84270.22,transferencia,TRUE,Salud
USR_124,Dia%,supermercado,103891.88,efectivo,TRUE,Alimentacion
USR_367,Carrefour,supermercado,12243.2,saldo_billetera,TRUE,Alimentacion
USR_062,Metrovias,transporte_publico,69230.7,tarjeta_credito,TRUE,Transporte
USR_239,Vivero Las Plantas,mantenimiento_y_muebles,115478.84,transferencia,FALSE,Hogar
USR_463,Chino El Sol,supermercado,108547.72,tarjeta_credito,TRUE,Alimentacion
USR_070,Barberia,cuidado_personal,3373.36,transferencia,FALSE,Entretenimiento
USR_477,AGIP,impuestos,113796.02,transferencia,TRUE,Finanzas
USR_075,Nike,indumentaria,58761.9,efectivo,FALSE,Entretenimiento
USR_079,Carniceria Los Hermanos,carniceria_y_granja,37211.19,transferencia,TRUE,Alimentacion
USR_392,Trenes Argentinos,transporte_publico,42572.98,efectivo,TRUE,Transporte
USR_412,Carrefour,supermercado,30428.24,transferencia,TRUE,Alimentacion
USR_064,Amex,pago_tarjetas,45801.29,tarjeta_debito,TRUE,Finanzas
USR_435,Visa Pago Tarjeta,pago_tarjetas,118671.2,transferencia,TRUE,Finanzas
USR_066,Carniceria Los Hermanos,carniceria_y_granja,24775.11,tarjeta_credito,TRUE,Alimentacion
USR_114,Antares,restaurante,98717.2,saldo_billetera,FALSE,Alimentacion
USR_218,Peluqueria Estilos,cuidado_personal,70554.92,tarjeta_debito,FALSE,Entretenimiento
USR_181,Vivero Las Plantas,mantenimiento_y_muebles,46183.03,efectivo,FALSE,Hogar
USR_310,Pizzeria La Continental,restaurante,119407.09,tarjeta_credito,FALSE,Alimentacion
USR_007,Centro de Estetica,cuidado_personal,73170.99,saldo_billetera,FALSE,Entretenimiento
USR_265,MercadoPago Transferencia,transferencias,7139.75,saldo_billetera,FALSE,Finanzas
USR_035,Laboratorio,atencion_medica,61682.19,tarjeta_credito,TRUE,Salud
USR_110,Telepase,peajes,1139.59,saldo_billetera,TRUE,Transporte
USR_469,Amazon Prime,suscripciones_digitales,24532.62,tarjeta_debito,FALSE,Entretenimiento
USR_236,Canchas de Futbol,hobbies_y_deportes,60257.09,saldo_billetera,FALSE,Entretenimiento
USR_060,Montagne,hobbies_y_deportes,3541.15,transferencia,FALSE,Entretenimiento
USR_433,Envio de dinero,transferencias,101571.9,tarjeta_debito,FALSE,Finanzas
USR_493,Chino El Sol,supermercado,84954.42,efectivo,TRUE,Alimentacion
USR_100,Adidas,indumentaria,33818.17,tarjeta_debito,FALSE,Entretenimiento
USR_133,Carga SUBE,transporte_publico,3197.36,tarjeta_debito,TRUE,Transporte
USR_336,Telepase,peajes,84950.14,transferencia,TRUE,Transporte
USR_301,Amex,pago_tarjetas,102848.37,transferencia,TRUE,Finanzas
USR_409,Zara,indumentaria,101015.95,saldo_billetera,FALSE,Entretenimiento
USR_285,Ferreteria El Clavo,mantenimiento_y_muebles,55262.25,tarjeta_debito,FALSE,Hogar
USR_284,YPF,combustible,89409.3,efectivo,TRUE,Transporte
USR_338,Sodimac,mantenimiento_y_muebles,104873.21,tarjeta_debito,FALSE,Hogar
USR_369,Centro Medico,atencion_medica,113964.73,tarjeta_debito,TRUE,Salud
USR_183,Spotify,suscripciones_digitales,114687.08,tarjeta_credito,FALSE,Entretenimiento
USR_158,Swiss Medical,cobertura_medica,112285.46,transferencia,TRUE,Salud
USR_095,Canchas de Futbol,hobbies_y_deportes,111003.22,saldo_billetera,FALSE,Entretenimiento
USR_475,Centro de Estetica,cuidado_personal,102613.62,tarjeta_debito,FALSE,Entretenimiento
USR_067,Rappi,delivery,111012.02,efectivo,FALSE,Alimentacion
USR_137,Centro Medico,atencion_medica,12006.3,saldo_billetera,TRUE,Salud
USR_270,Antares,restaurante,16118.29,saldo_billetera,FALSE,Alimentacion
USR_014,Zara,indumentaria,31432.31,transferencia,FALSE,Entretenimiento
USR_299,Pizzeria La Continental,restaurante,25231.61,tarjeta_credito,FALSE,Alimentacion
USR_264,Mastercard,pago_tarjetas,19911.03,transferencia,TRUE,Finanzas
USR_137,Galeno,cobertura_medica,23494.63,efectivo,TRUE,Salud
USR_432,Rappi,delivery,108850.93,tarjeta_debito,FALSE,Alimentacion
USR_165,Metrogas,servicios_basicos,74353.77,saldo_billetera,TRUE,Hogar
USR_293,Netflix,suscripciones_digitales,93805.52,tarjeta_credito,FALSE,Entretenimiento
USR_447,Inmobiliaria Sur,alquiler_y_expensas,64424.31,tarjeta_debito,TRUE,Hogar
USR_143,AGIP,impuestos,76382.64,efectivo,TRUE,Finanzas
USR_394,OSDE,cobertura_medica,51906.03,tarjeta_credito,TRUE,Salud
USR_185,Amazon Prime,suscripciones_digitales,114216.75,tarjeta_credito,FALSE,Entretenimiento
USR_284,Puma,combustible,115148.17,efectivo,TRUE,Transporte
USR_040,Jumbo,supermercado,65037.76,saldo_billetera,TRUE,Alimentacion
USR_342,Carniceria Los Hermanos,carniceria_y_granja,84948.14,efectivo,TRUE,Alimentacion
USR_278,Movistar,servicios_basicos,104394.31,transferencia,TRUE,Hogar
USR_060,Granja San Jose,carniceria_y_granja,17109.56,tarjeta_debito,TRUE,Alimentacion
USR_059,Vantage,farmacia,54405.05,saldo_billetera,TRUE,Salud
USR_057,Centro de Estetica,cuidado_personal,39042.96,saldo_billetera,FALSE,Entretenimiento
USR_019,AFIP,impuestos,22171.49,efectivo,TRUE,Finanzas
USR_182,Amex,pago_tarjetas,31774.55,tarjeta_credito,TRUE,Finanzas
USR_374,Antares,restaurante,24305.05,transferencia,FALSE,Alimentacion
USR_114,Metrogas,servicios_basicos,30275.07,tarjeta_credito,TRUE,Hogar
USR_434,Swiss Medical,cobertura_medica,38995.16,tarjeta_debito,TRUE,Salud
USR_149,Puma,combustible,49248.43,transferencia,TRUE,Transporte
USR_173,Ferreteria El Clavo,mantenimiento_y_muebles,110583.05,efectivo,FALSE,Hogar
USR_127,YPF,combustible,111242.43,saldo_billetera,TRUE,Transporte
USR_343,Galeno,cobertura_medica,7981.47,saldo_billetera,TRUE,Salud
USR_419,Envio de dinero,transferencias,10656.63,saldo_billetera,FALSE,Finanzas
USR_457,Spotify,suscripciones_digitales,12276.25,saldo_billetera,FALSE,Entretenimiento
USR_328,Centro Medico,atencion_medica,48176.83,saldo_billetera,TRUE,Salud
USR_298,Galeno,cobertura_medica,45233.17,saldo_billetera,TRUE,Salud
USR_222,Neumaticos,mantenimiento_vehicular,73064.66,transferencia,TRUE,Transporte
USR_416,Granja San Jose,carniceria_y_granja,114210.6,tarjeta_debito,TRUE,Alimentacion
USR_205,Metrovias,transporte_publico,25195.85,saldo_billetera,TRUE,Transporte
USR_362,Vivero Las Plantas,mantenimiento_y_muebles,37431.7,transferencia,FALSE,Hogar
USR_272,Ferreteria El Clavo,mantenimiento_y_muebles,33782.81,tarjeta_credito,FALSE,Hogar
USR_083,Zara,indumentaria,6005.73,tarjeta_debito,FALSE,Entretenimiento
USR_479,Amazon Prime,suscripciones_digitales,25232.83,saldo_billetera,FALSE,Entretenimiento
USR_225,Hospital Italiano,atencion_medica,72773.95,tarjeta_credito,TRUE,Salud
USR_181,Axion,combustible,11215.17,efectivo,TRUE,Transporte
USR_345,Ferreteria El Clavo,mantenimiento_y_muebles,67499.31,efectivo,FALSE,Hogar
USR_441,Administracion Lopez,alquiler_y_expensas,38326.25,tarjeta_debito,TRUE,Hogar
USR_141,Carniceria Los Hermanos,carniceria_y_granja,17132.16,saldo_billetera,TRUE,Alimentacion
USR_400,Rappi,delivery,1980.31,tarjeta_credito,FALSE,Alimentacion
USR_295,HBO Max,suscripciones_digitales,48382.84,saldo_billetera,FALSE,Entretenimiento
USR_292,Zara,indumentaria,77487.86,efectivo,FALSE,Entretenimiento
USR_183,Steam Games,hobbies_y_deportes,117680.37,efectivo,FALSE,Entretenimiento
USR_403,Carrefour,supermercado,27221.82,transferencia,TRUE,Alimentacion
USR_168,MercadoPago Transferencia,transferencias,46842.83,tarjeta_credito,FALSE,Finanzas
USR_344,Vivero Las Plantas,mantenimiento_y_muebles,70076.77,transferencia,FALSE,Hogar
USR_328,AySA,servicios_basicos,53820.22,transferencia,TRUE,Hogar
USR_414,Mastercard,pago_tarjetas,104628.11,tarjeta_debito,TRUE,Finanzas
USR_384,Farmacity,farmacia,102014.52,efectivo,TRUE,Salud
USR_500,Adidas,indumentaria,106024.82,efectivo,FALSE,Entretenimiento
USR_335,Metrogas,servicios_basicos,96537.69,efectivo,TRUE,Hogar
USR_248,Ferreteria El Clavo,mantenimiento_y_muebles,25630.85,tarjeta_debito,FALSE,Hogar
USR_044,Easy,mantenimiento_y_muebles,90733.18,tarjeta_debito,FALSE,Hogar
USR_400,Centro de Estetica,cuidado_personal,21996.81,tarjeta_credito,FALSE,Entretenimiento
USR_054,Mastercard,pago_tarjetas,28589.69,tarjeta_credito,TRUE,Finanzas
USR_301,Cafe Martinez,restaurante,6401.87,tarjeta_debito,FALSE,Alimentacion
USR_469,Dia%,supermercado,70146.16,efectivo,TRUE,Alimentacion
USR_133,Barberia,cuidado_personal,52084.32,tarjeta_credito,FALSE,Entretenimiento
USR_009,Mastercard,pago_tarjetas,79898.59,efectivo,TRUE,Finanzas
USR_425,MercadoPago Transferencia,transferencias,94717.99,tarjeta_credito,FALSE,Finanzas
USR_356,Mastercard,pago_tarjetas,103089.23,tarjeta_credito,TRUE,Finanzas
USR_143,Edenor,servicios_basicos,2910.5,transferencia,TRUE,Hogar
USR_065,Swiss Medical,cobertura_medica,109893.59,tarjeta_debito,TRUE,Salud
USR_465,Nike,indumentaria,115186.95,tarjeta_debito,FALSE,Entretenimiento
USR_195,Levis,indumentaria,38545.38,saldo_billetera,FALSE,Entretenimiento
USR_422,MercadoPago Transferencia,transferencias,77131.52,transferencia,FALSE,Finanzas
USR_492,Farmacity,farmacia,80169.19,saldo_billetera,TRUE,Salud
USR_194,Metrogas,servicios_basicos,29079.22,efectivo,TRUE,Hogar
USR_326,OSDE,cobertura_medica,20836.04,tarjeta_credito,TRUE,Salud
USR_231,Pizzeria La Continental,restaurante,7419.06,efectivo,FALSE,Alimentacion
USR_356,Ferreteria El Clavo,mantenimiento_y_muebles,74508.41,saldo_billetera,FALSE,Hogar
USR_302,Mastercard,pago_tarjetas,32796.28,efectivo,TRUE,Finanzas
USR_216,Transferencia a Juan,transferencias,97309.92,tarjeta_credito,FALSE,Finanzas
USR_468,Galeno,cobertura_medica,55766.61,transferencia,TRUE,Salud
USR_135,OSDE,cobertura_medica,107714.26,transferencia,TRUE,Salud
USR_222,Consorcio Edificio,alquiler_y_expensas,87786.97,tarjeta_debito,TRUE,Hogar
USR_445,Canchas de Futbol,hobbies_y_deportes,22982.86,saldo_billetera,FALSE,Entretenimiento
USR_413,Farmacity,farmacia,70938.67,efectivo,TRUE,Salud
USR_225,Easy,mantenimiento_y_muebles,45658.14,tarjeta_credito,FALSE,Hogar
USR_120,ARBA,impuestos,9854.76,tarjeta_credito,TRUE,Finanzas
USR_166,Trenes Argentinos,transporte_publico,7841.23,saldo_billetera,TRUE,Transporte
USR_027,Jumbo,supermercado,74991.97,transferencia,TRUE,Alimentacion
USR_050,Mastercard,pago_tarjetas,72197.31,efectivo,TRUE,Finanzas
USR_163,Telepase,peajes,72834.93,tarjeta_debito,TRUE,Transporte
USR_208,Lubricentro,mantenimiento_vehicular,95040.28,saldo_billetera,TRUE,Transporte
USR_131,Farmacity,farmacia,64953.54,tarjeta_debito,TRUE,Salud
USR_464,Centro de Estetica,cuidado_personal,109569.75,efectivo,FALSE,Entretenimiento
USR_408,Vivero Las Plantas,mantenimiento_y_muebles,61834.44,saldo_billetera,FALSE,Hogar
USR_035,Carniceria Los Hermanos,carniceria_y_granja,110320.83,transferencia,TRUE,Alimentacion
USR_214,Farmacity,farmacia,4534.68,tarjeta_debito,TRUE,Salud
USR_405,Telepase,peajes,93228.98,transferencia,TRUE,Transporte
USR_401,Amazon Prime,suscripciones_digitales,94868.67,saldo_billetera,FALSE,Entretenimiento
USR_488,Granja San Jose,carniceria_y_granja,90408.28,efectivo,TRUE,Alimentacion
USR_163,Vantage,farmacia,38755.7,saldo_billetera,TRUE,Salud
USR_101,Barberia,cuidado_personal,42630.01,efectivo,FALSE,Entretenimiento
USR_208,Hospital Italiano,atencion_medica,116924.13,transferencia,TRUE,Salud
USR_059,Visa Pago Tarjeta,pago_tarjetas,94373.47,tarjeta_debito,TRUE,Finanzas
USR_327,Amex,pago_tarjetas,91362.35,efectivo,TRUE,Finanzas
USR_188,Sodimac,mantenimiento_y_muebles,35365.35,tarjeta_credito,FALSE,Hogar
USR_389,Transferencia a Juan,transferencias,69156.46,efectivo,FALSE,Finanzas
USR_130,Mastercard,pago_tarjetas,65503.55,transferencia,TRUE,Finanzas
USR_073,Galeno,cobertura_medica,92705.18,tarjeta_debito,TRUE,Salud
USR_117,Uber,taxi_y_apps,106280.77,tarjeta_credito,FALSE,Transporte
USR_150,Rappi,delivery,58676.27,tarjeta_debito,FALSE,Alimentacion
USR_160,Envio de dinero,transferencias,56556.01,tarjeta_credito,FALSE,Finanzas
USR_392,PedidosYa,delivery,113275.1,tarjeta_credito,FALSE,Alimentacion
USR_357,Antares,restaurante,39868.59,tarjeta_credito,FALSE,Alimentacion
USR_431,Envio de dinero,transferencias,4208.21,tarjeta_debito,FALSE,Finanzas
USR_263,Netflix,suscripciones_digitales,12727.85,tarjeta_credito,FALSE,Entretenimiento
USR_422,OSDE,cobertura_medica,45223.93,tarjeta_credito,TRUE,Salud
USR_132,Burger King,restaurante,108161.5,saldo_billetera,FALSE,Alimentacion
USR_460,Ferreteria El Clavo,mantenimiento_y_muebles,112820.32,efectivo,FALSE,Hogar
USR_008,Amazon Prime,suscripciones_digitales,21267.14,efectivo,FALSE,Entretenimiento
USR_365,Rappi,delivery,14040.62,tarjeta_credito,FALSE,Alimentacion
USR_295,PedidosYa,delivery,14069.86,saldo_billetera,FALSE,Alimentacion
USR_318,AFIP,impuestos,96429.04,saldo_billetera,TRUE,Finanzas
USR_439,Edenor,servicios_basicos,75530.31,transferencia,TRUE,Hogar
USR_061,Consorcio Edificio,alquiler_y_expensas,110565.85,saldo_billetera,TRUE,Hogar
USR_220,Personal Flow,servicios_basicos,102905.12,efectivo,TRUE,Hogar
USR_253,Easy,mantenimiento_y_muebles,32928.46,saldo_billetera,FALSE,Hogar
USR_423,Chino El Sol,supermercado,107250.08,saldo_billetera,TRUE,Alimentacion
USR_461,Inmobiliaria Sur,alquiler_y_expensas,55614.63,tarjeta_credito,TRUE,Hogar
USR_122,HBO Max,suscripciones_digitales,117202.66,saldo_billetera,FALSE,Entretenimiento
USR_277,Inmobiliaria Sur,alquiler_y_expensas,63344.03,transferencia,TRUE,Hogar
USR_199,Zara,indumentaria,6451.71,transferencia,FALSE,Entretenimiento
USR_138,Vantage,farmacia,23510.61,tarjeta_credito,TRUE,Salud
USR_089,Levis,indumentaria,97317.13,tarjeta_credito,FALSE,Entretenimiento
USR_280,Rappi,delivery,74137.7,tarjeta_credito,FALSE,Alimentacion
USR_152,Barberia,cuidado_personal,12556,efectivo,FALSE,Entretenimiento
USR_496,Farmacia Dr Ahorro,farmacia,99457.89,tarjeta_credito,TRUE,Salud
USR_062,Spotify,suscripciones_digitales,39607.89,transferencia,FALSE,Entretenimiento
USR_081,Carniceria Los Hermanos,carniceria_y_granja,27180.34,transferencia,TRUE,Alimentacion
USR_324,Farmacia Dr Ahorro,farmacia,61582.83,transferencia,TRUE,Salud
USR_024,Lubricentro,mantenimiento_vehicular,71028.25,transferencia,TRUE,Transporte
USR_494,Telepase,peajes,104748.64,tarjeta_debito,TRUE,Transporte
USR_208,Metrovias,transporte_publico,24638.39,tarjeta_debito,TRUE,Transporte
USR_129,Dia%,supermercado,16020.3,tarjeta_credito,TRUE,Alimentacion
USR_343,Galeno,cobertura_medica,53806.38,saldo_billetera,TRUE,Salud
USR_041,Personal Flow,servicios_basicos,76359.03,saldo_billetera,TRUE,Hogar
USR_318,Inmobiliaria Sur,alquiler_y_expensas,30314.43,efectivo,TRUE,Hogar
USR_140,Easy,mantenimiento_y_muebles,20328.24,saldo_billetera,FALSE,Hogar
USR_089,Consorcio Edificio,alquiler_y_expensas,64993.95,efectivo,TRUE,Hogar
USR_280,Steam Games,hobbies_y_deportes,60242.92,efectivo,FALSE,Entretenimiento
USR_276,Taller Mecanico,mantenimiento_vehicular,23789.77,transferencia,TRUE,Transporte
USR_212,Steam Games,hobbies_y_deportes,87585.2,efectivo,FALSE,Entretenimiento
USR_104,Lubricentro,mantenimiento_vehicular,58196.53,saldo_billetera,TRUE,Transporte
USR_300,Farmacia Dr Ahorro,farmacia,94934.33,tarjeta_credito,TRUE,Salud
USR_181,Vantage,farmacia,78519.84,tarjeta_credito,TRUE,Salud
USR_319,Neumaticos,mantenimiento_vehicular,59816.44,transferencia,TRUE,Transporte
USR_251,Inmobiliaria Sur,alquiler_y_expensas,90755.56,saldo_billetera,TRUE,Hogar
USR_122,Consorcio Edificio,alquiler_y_expensas,2945.83,tarjeta_debito,TRUE,Hogar
USR_035,Transferencia a Juan,transferencias,89141.36,tarjeta_credito,FALSE,Finanzas
USR_090,AFIP,impuestos,43935.92,efectivo,TRUE,Finanzas
USR_454,Farmacity,farmacia,24803.39,transferencia,TRUE,Salud
USR_203,Farmacia Dr Ahorro,farmacia,8604.18,saldo_billetera,TRUE,Salud
USR_434,Hospital Italiano,atencion_medica,118884.19,efectivo,TRUE,Salud
USR_103,Netflix,suscripciones_digitales,47760.29,saldo_billetera,FALSE,Entretenimiento
USR_260,Adidas,indumentaria,32979.12,saldo_billetera,FALSE,Entretenimiento
USR_014,Telepase,peajes,7621.24,saldo_billetera,TRUE,Transporte
USR_287,Vivero Las Plantas,mantenimiento_y_muebles,78780.36,tarjeta_credito,FALSE,Hogar
USR_159,Sodimac,mantenimiento_y_muebles,12383.53,efectivo,FALSE,Hogar
USR_139,Inmobiliaria Sur,alquiler_y_expensas,39044.96,efectivo,TRUE,Hogar
USR_043,Mastercard,pago_tarjetas,14635.85,tarjeta_credito,TRUE,Finanzas
USR_265,Metrovias,transporte_publico,27308.34,transferencia,TRUE,Transporte
USR_225,Edenor,servicios_basicos,92393.04,saldo_billetera,TRUE,Hogar
